nm,Band_1p,Band_1,Band_2,Band_3,Band_4,Band_4p,Band_5p,Band_5,Band_7,Pan
1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93675,0.0,0.0
1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93489,0.0,0.0
1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93379,0.0,0.0
1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93049,0.0,0.0
1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92718,0.0,0.0
1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255,0.0,0.0
1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92209,0.0,0.0
1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91864,0.0,0.0
1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91514,0.0,0.0
1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91158,0.0,0.0
1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062,0.0,0.0
1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90271,0.0,0.0
1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89895,0.0,0.0
1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89404,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89075,0.0,0.0
1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88613,0.0,0.0
1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88319,0.0,0.0
1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88026,0.0,0.0
1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.0,0.0
1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87481,0.0,0.0
1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87285,0.0,0.0
1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87052,0.0,0.0
1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86985,0.0,0.0
1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86978,0.0,0.0
1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87063,0.0,0.0
1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87083,0.0,0.0
1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87287,0.0,0.0
1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87407,0.0,0.0
1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87854,0.0,0.0
1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88025,0.0,0.0
1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846,0.0,0.0
1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882,0.0,0.0
1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89282,0.0,0.0
1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977,0.0,0.0
1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034,0.0,0.0
1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90824,0.0,0.0
1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91417,0.0,0.0
1660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91971,0.0,0.0
1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92522,0.0,0.0
1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93159,0.0,0.0
1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93837,0.0,0.0
1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424,0.0,0.0
1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94932,0.0,0.0
1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95389,0.0,0.0
1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95941,0.0,0.0
1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96633,0.0,0.0
1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96978,0.0,0.0
1670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97402,0.0,0.0
1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783,0.0,0.0
1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98111,0.0,0.0
1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98514,0.0,0.0
1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98823,0.0,0.0
1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99056,0.0,0.0
1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99256,0.0,0.0
1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99507,0.0,0.0
1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99667,0.0,0.0
1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99884,0.0,0.0
1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99956,0.0,0.0
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99936,0.0,0.0
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99954,0.0,0.0
1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99974,0.0,0.0
1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99971,0.0,0.0
1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99904,0.0,0.0
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99746,0.0,0.0
1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99642,0.0,0.0
1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99564,0.0,0.0
1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99449,0.0,0.0
1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99323,0.0,0.0
1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99058,0.0,0.0
1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888,0.0,0.0
1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98714,0.0,0.0
1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98383,0.0,0.0
1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98225,0.0,0.0
1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97716,0.0,0.0
1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97219,0.0,0.0
1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96832,0.0,0.0
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96193,0.0,0.0
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95676,0.0,0.0
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94942,0.0,0.0
1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94059,0.0,0.0
1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93118,0.0,0.0
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92202,0.0,0.0
1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90882,0.0,0.0
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89676,0.0,0.0
1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88262,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86662,0.0,0.0
1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85115,0.0,0.0
1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83431,0.0,0.0
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81647,0.0,0.0
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79793,0.0,0.0
1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785,0.0,0.0
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75847,0.0,0.0
1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73952,0.0,0.0
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72123,0.0,0.0
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70163,0.0,0.0
1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68298,0.0,0.0
1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66518,0.0,0.0
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64823,0.0,0.0
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63061,0.0,0.0
1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61392,0.0,0.0
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59742,0.0,0.0
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58027,0.0,0.0
1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56461,0.0,0.0
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54968,0.0,0.0
1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53352,0.0,0.0
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51798,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50098,0.0,0.0
1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48294,0.0,0.0
1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46398,0.0,0.0
1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44484,0.0,0.0
1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42333,0.0,0.0
1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40141,0.0,0.0
1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37931,0.0,0.0
1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35556,0.0,0.0
1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33102,0.0,0.0
1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30729,0.0,0.0
1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28232,0.0,0.0
1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25705,0.0,0.0
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23357,0.0,0.0
1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21224,0.0,0.0
1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19031,0.0,0.0
1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142,0.0,0.0
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15353,0.0,0.0
1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13685,0.0,0.0
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12177,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10911,0.0,0.0
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972,0.0,0.0
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08667,0.0,0.0
1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752,0.0,0.0
1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926,0.0,0.0
1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0
1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05574,0.0,0.0
1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05005,0.0,0.0
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498,0.0,0.0
1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04055,0.0,0.0
1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677,0.0,0.0
1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03017,0.0,0.0
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02752,0.0,0.0
1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02508,0.0,0.0
1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287,0.0,0.0
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02093,0.0,0.0
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0,0.0
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748,0.0,0.0
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01606,0.0,0.0
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01467,0.0,0.0
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01345,0.0,0.0
1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01239,0.0,0.0
1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01136,0.0,0.0
1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01042,0.0,0.0
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00954,0.0,0.0
1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00871,0.0,0.0
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00797,0.0,0.0
1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00728,0.0,0.0
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663,0.0,0.0
1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00606,0.0,0.0
1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559,0.0,0.0
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00519,0.0,0.0
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00451,0.0,0.0
1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00415,0.0,0.0
1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00391,0.0,0.0
1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00342,0.0,0.0
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,0.0
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286,0.0,0.0
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0
1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243,0.0,0.0
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.0
1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193,0.0,0.0
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178,0.0,0.0
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00155,0.0,0.0
1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.0,0.0
1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136,0.0,0.0
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107,0.0,0.0
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107,0.0,0.0
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107,0.0,0.0
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079,0.0,0.0
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.0,0.0
1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073,0.0,0.0
1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.0
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069,0.0,0.0
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0
1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0
1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0
1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0
1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.0
1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0
1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0
1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0
1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0
1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.0
1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0
1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0
1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0
1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.0
1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.0
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0
1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0
1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0
1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0
1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.0,0.0
1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0
1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0
1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0
1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.0
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066,0.0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053,0.0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088,0.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,0.0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152,0.0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,0.0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193,0.0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215,0.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236,0.0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249,0.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268,0.0
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00285,0.0
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312,0.0
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341,0.0
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358,0.0
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00387,0.0
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424,0.0
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00453,0.0
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494,0.0
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00524,0.0
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578,0.0
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618,0.0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00661,0.0
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0
2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.0
2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843,0.0
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0
2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989,0.0
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01095,0.0
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01262,0.0
2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01385,0.0
2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518,0.0
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01642,0.0
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0
2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967,0.0
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02117,0.0
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02335,0.0
2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551,0.0
2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02791,0.0
2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03066,0.0
2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372,0.0
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03684,0.0
2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044,0.0
2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04461,0.0
2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925,0.0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05404,0.0
2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05953,0.0
2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06546,0.0
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07182,0.0
2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07928,0.0
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877,0.0
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09613,0.0
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10619,0.0
2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11685,0.0
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283,0.0
2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14167,0.0
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15662,0.0
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17203,0.0
2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18963,0.0
2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20804,0.0
2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22796,0.0
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25009,0.0
2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27406,0.0
